block,model,variant,concurrency,repetition,source,metric,value,statistic,unit
8,27B,sglang_baseline,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c2,interactivity,133.1172308277679,derived_p90,tokens/s/user
8,27B,sglang_baseline,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c2,interactivity,134.0718333509379,derived_p90,tokens/s/user
8,27B,sglang_baseline,2,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c2,output_token_throughput,265.1196927691633,avg,tokens/s
8,27B,sglang_baseline,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c2,output_token_throughput,259.7442378052224,avg,tokens/s
8,27B,sglang_baseline,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c2,output_token_throughput,261.9053230726022,avg,tokens/s
8,27B,sglang_baseline,2,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c2,time_to_first_token,68.04385678,p99,ms
8,27B,sglang_baseline,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c2,time_to_first_token,125.50965326,p99,ms
8,27B,sglang_baseline,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c2,time_to_first_token,69.57459804999999,p99,ms
8,27B,sglang_baseline,4,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c4,inter_chunk_latency,10.39744175999982,p99,ms
8,27B,sglang_baseline,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c4,inter_chunk_latency,13.525594839999954,p99,ms
8,27B,sglang_baseline,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c4,inter_chunk_latency,11.411233609999991,p99,ms
8,27B,sglang_baseline,4,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c4,inter_token_latency,7.571883469411764,p90,ms
8,27B,sglang_baseline,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c4,inter_token_latency,7.673761323529412,p90,ms
8,27B,sglang_baseline,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c4,inter_token_latency,7.643225765490197,p90,ms
8,27B,sglang_baseline,4,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c4,inter_token_latency,7.578269251882353,p99,ms
8,27B,sglang_baseline,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c4,inter_token_latency,7.67538224345098,p99,ms
8,27B,sglang_baseline,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c4,inter_token_latency,7.644185485333334,p99,ms
8,27B,sglang_baseline,4,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c4,interactivity,131.95625105978013,derived,tokens/s/user
8,27B,sglang_baseline,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c4,interactivity,130.28667084994365,derived,tokens/s/user
8,27B,sglang_baseline,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c4,interactivity,130.81838502201046,derived,tokens/s/user
8,27B,sglang_baseline,4,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c4,interactivity,132.0675369661608,derived_p90,tokens/s/user
8,27B,sglang_baseline,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c4,interactivity,130.31419115600895,derived_p90,tokens/s/user
8,27B,sglang_baseline,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c4,interactivity,130.83481120171584,derived_p90,tokens/s/user
8,27B,sglang_baseline,4,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c4,output_token_throughput,513.9699314509467,avg,tokens/s
8,27B,sglang_baseline,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c4,output_token_throughput,504.33908057791297,avg,tokens/s
8,27B,sglang_baseline,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c4,output_token_throughput,509.0406372155287,avg,tokens/s
8,27B,sglang_baseline,4,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c4,time_to_first_token,64.96358784,p99,ms
8,27B,sglang_baseline,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c4,time_to_first_token,83.96394018999999,p99,ms
8,27B,sglang_baseline,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c4,time_to_first_token,70.24860412999999,p99,ms
8,27B,sglang_baseline,8,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c8,inter_chunk_latency,11.28197057,p99,ms
8,27B,sglang_baseline,8,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c8,inter_chunk_latency,12.02075272,p99,ms
8,27B,sglang_baseline,8,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c8,inter_chunk_latency,12.116992450000016,p99,ms
8,27B,sglang_baseline,8,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c8,inter_token_latency,7.786162008627451,p90,ms
8,27B,sglang_baseline,8,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c8,inter_token_latency,7.914712208627451,p90,ms
8,27B,sglang_baseline,8,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c8,inter_token_latency,7.987999752941176,p90,ms
8,27B,sglang_baseline,8,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c8,inter_token_latency,7.794791900745097,p99,ms
8,27B,sglang_baseline,8,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c8,inter_token_latency,7.921203495254902,p99,ms
8,27B,sglang_baseline,8,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c8,inter_token_latency,8.027226111960784,p99,ms
8,27B,sglang_baseline,8,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c8,interactivity,128.2907886103298,derived,tokens/s/user
8,27B,sglang_baseline,8,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c8,interactivity,126.24344275450537,derived,tokens/s/user
8,27B,sglang_baseline,8,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c8,interactivity,124.57603486588884,derived,tokens/s/user
8,27B,sglang_baseline,8,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c8,interactivity,128.4329813445894,derived_p90,tokens/s/user
8,27B,sglang_baseline,8,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c8,interactivity,126.34698187887963,derived_p90,tokens/s/user
8,27B,sglang_baseline,8,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c8,interactivity,125.18778554440999,derived_p90,tokens/s/user
8,27B,sglang_baseline,8,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c8,output_token_throughput,998.575694446652,avg,tokens/s
8,27B,sglang_baseline,8,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c8,output_token_throughput,982.9868845632012,avg,tokens/s
8,27B,sglang_baseline,8,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c8,output_token_throughput,973.425517707405,avg,tokens/s
8,27B,sglang_baseline,8,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c8,time_to_first_token,81.05697258,p99,ms
8,27B,sglang_baseline,8,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c8,time_to_first_token,74.98805684,p99,ms
8,27B,sglang_baseline,8,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c8,time_to_first_token,106.9319799,p99,ms
8,27B,sglang_baseline,16,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c16,inter_chunk_latency,12.193214349999998,p99,ms
8,27B,sglang_baseline,16,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c16,inter_chunk_latency,12.223614149999992,p99,ms
8,27B,sglang_baseline,16,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c16,inter_chunk_latency,14.095319829999962,p99,ms
8,27B,sglang_baseline,16,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c16,inter_token_latency,8.275039721568628,p90,ms
8,27B,sglang_baseline,16,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c16,inter_token_latency,8.281135645490195,p90,ms
8,27B,sglang_baseline,16,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c16,inter_token_latency,8.391974789411764,p90,ms
8,27B,sglang_baseline,16,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c16,inter_token_latency,8.33789419290196,p99,ms
8,27B,sglang_baseline,16,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c16,inter_token_latency,8.347784323490195,p99,ms
8,27B,sglang_baseline,16,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c16,inter_token_latency,15.88706538317647,p99,ms
8,27B,sglang_baseline,16,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c16,interactivity,119.93435954743812,derived,tokens/s/user
8,27B,sglang_baseline,16,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c16,interactivity,119.7922659772194,derived,tokens/s/user
8,27B,sglang_baseline,16,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c16,interactivity,62.944286806986085,derived,tokens/s/user
8,27B,sglang_baseline,16,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c16,interactivity,120.84534136960475,derived_p90,tokens/s/user
8,27B,sglang_baseline,16,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c16,interactivity,120.75638448750537,derived_p90,tokens/s/user
8,27B,sglang_baseline,16,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c16,interactivity,119.16146379058594,derived_p90,tokens/s/user
8,27B,sglang_baseline,16,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c16,output_token_throughput,1871.730108335502,avg,tokens/s
8,27B,sglang_baseline,16,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c16,output_token_throughput,1870.6511787961092,avg,tokens/s
8,27B,sglang_baseline,16,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c16,output_token_throughput,1770.49961742839,avg,tokens/s
8,27B,sglang_baseline,16,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c16,time_to_first_token,88.20025715,p99,ms
8,27B,sglang_baseline,16,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c16,time_to_first_token,91.09692564,p99,ms
8,27B,sglang_baseline,16,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c16,time_to_first_token,236.64067136,p99,ms
8,27B,sglang_baseline,32,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c32,inter_chunk_latency,14.19926027000002,p99,ms
8,27B,sglang_baseline,32,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c32,inter_chunk_latency,13.69363388,p99,ms
8,27B,sglang_baseline,32,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c32,inter_chunk_latency,14.215021830000008,p99,ms
8,27B,sglang_baseline,32,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c32,inter_token_latency,8.7463594027451,p90,ms
8,27B,sglang_baseline,32,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c32,inter_token_latency,8.76735590745098,p90,ms
8,27B,sglang_baseline,32,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c32,inter_token_latency,8.809226487843137,p90,ms
8,27B,sglang_baseline,32,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c32,inter_token_latency,8.95368336890196,p99,ms
8,27B,sglang_baseline,32,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c32,inter_token_latency,8.974635202588235,p99,ms
8,27B,sglang_baseline,32,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c32,inter_token_latency,9.130027765686274,p99,ms
8,27B,sglang_baseline,32,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c32,interactivity,111.68587929669393,derived,tokens/s/user
8,27B,sglang_baseline,32,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c32,interactivity,111.42514179424312,derived,tokens/s/user
8,27B,sglang_baseline,32,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c32,interactivity,109.52869209865248,derived,tokens/s/user
8,27B,sglang_baseline,32,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c32,interactivity,114.33328473629197,derived_p90,tokens/s/user
8,27B,sglang_baseline,32,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c32,interactivity,114.05947363790092,derived_p90,tokens/s/user
8,27B,sglang_baseline,32,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c32,interactivity,113.51734472714656,derived_p90,tokens/s/user
8,27B,sglang_baseline,32,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c32,output_token_throughput,3344.929802221335,avg,tokens/s
8,27B,sglang_baseline,32,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c32,output_token_throughput,3332.716270423426,avg,tokens/s
8,27B,sglang_baseline,32,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c32,output_token_throughput,3318.815077452939,avg,tokens/s
8,27B,sglang_baseline,32,1,b200-block8-20260922/27B/sglang_baseline/sglang_baseline/c32,time_to_first_token,135.587268,p99,ms
8,27B,sglang_baseline,32,2,b200-repeats-20260922/rep2-block8/27B/sglang_baseline/sglang_baseline/c32,time_to_first_token,1522.3574858800307,p99,ms
8,27B,sglang_baseline,32,3,b200-repeats-20260922/rep3-block8/27B/sglang_baseline/sglang_baseline/c32,time_to_first_token,136.27037153,p99,ms
8,27B,sglang_dflash,1,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c1,acceptance_length,5.66483870967742,avg,tokens
8,27B,sglang_dflash,1,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c1,acceptance_length,5.732051282051282,avg,tokens
8,27B,sglang_dflash,1,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c1,acceptance_length,5.7290584415584425,avg,tokens
8,27B,sglang_dflash,1,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c1,inter_chunk_latency,13.447678179999956,p99,ms
8,27B,sglang_dflash,1,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c1,inter_chunk_latency,16.51799716000004,p99,ms
8,27B,sglang_dflash,1,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c1,inter_chunk_latency,13.37686623999998,p99,ms
8,27B,sglang_dflash,1,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c1,inter_token_latency,2.0897028160784314,p90,ms
8,27B,sglang_dflash,1,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c1,inter_token_latency,2.0899481850980393,p90,ms
8,27B,sglang_dflash,1,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c1,inter_token_latency,2.06751485137255,p90,ms
8,27B,sglang_dflash,1,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c1,inter_token_latency,2.526806481450981,p99,ms
8,27B,sglang_dflash,1,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c1,inter_token_latency,2.3428644453333334,p99,ms
8,27B,sglang_dflash,1,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c1,inter_token_latency,2.390440428235295,p99,ms
8,27B,sglang_dflash,1,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c1,interactivity,395.7564646683053,derived,tokens/s/user
8,27B,sglang_dflash,1,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c1,interactivity,426.8279379081721,derived,tokens/s/user
8,27B,sglang_dflash,1,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c1,interactivity,418.33295161353766,derived,tokens/s/user
8,27B,sglang_dflash,1,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c1,interactivity,478.536944251535,derived_p90,tokens/s/user
8,27B,sglang_dflash,1,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c1,interactivity,478.4807619300333,derived_p90,tokens/s/user
8,27B,sglang_dflash,1,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c1,interactivity,483.67246278116716,derived_p90,tokens/s/user
8,27B,sglang_dflash,1,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c1,output_token_throughput,505.0700174951832,avg,tokens/s
8,27B,sglang_dflash,1,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c1,output_token_throughput,503.4399680748295,avg,tokens/s
8,27B,sglang_dflash,1,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c1,output_token_throughput,510.7325701499909,avg,tokens/s
8,27B,sglang_dflash,1,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c1,time_to_first_token,46.48178167,p99,ms
8,27B,sglang_dflash,1,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c1,time_to_first_token,54.875100990000014,p99,ms
8,27B,sglang_dflash,1,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c1,time_to_first_token,50.10693883000001,p99,ms
8,27B,sglang_dflash,2,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c2,acceptance_length,5.557697959216091,avg,tokens
8,27B,sglang_dflash,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c2,acceptance_length,5.720813714737764,avg,tokens
8,27B,sglang_dflash,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c2,acceptance_length,5.784715012721343,avg,tokens
8,27B,sglang_dflash,2,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c2,inter_chunk_latency,37.3438014,p99,ms
8,27B,sglang_dflash,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c2,inter_chunk_latency,43.371572,p99,ms
8,27B,sglang_dflash,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c2,inter_chunk_latency,37.93801556,p99,ms
8,27B,sglang_dflash,2,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c2,inter_token_latency,2.3266218101960785,p90,ms
8,27B,sglang_dflash,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c2,inter_token_latency,2.2445502850980388,p90,ms
8,27B,sglang_dflash,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c2,inter_token_latency,2.2761961670588233,p90,ms
8,27B,sglang_dflash,2,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c2,inter_token_latency,2.470407225490196,p99,ms
8,27B,sglang_dflash,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c2,inter_token_latency,2.634829123764706,p99,ms
8,27B,sglang_dflash,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c2,inter_token_latency,2.7545235192941173,p99,ms
8,27B,sglang_dflash,2,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c2,interactivity,404.79156216909655,derived,tokens/s/user
8,27B,sglang_dflash,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c2,interactivity,379.53125346177154,derived,tokens/s/user
8,27B,sglang_dflash,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c2,interactivity,363.0391946176822,derived,tokens/s/user
8,27B,sglang_dflash,2,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c2,interactivity,429.80771331964945,derived_p90,tokens/s/user
8,27B,sglang_dflash,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c2,interactivity,445.5235450233281,derived_p90,tokens/s/user
8,27B,sglang_dflash,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c2,interactivity,439.32944553375006,derived_p90,tokens/s/user
8,27B,sglang_dflash,2,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c2,output_token_throughput,907.2908191359144,avg,tokens/s
8,27B,sglang_dflash,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c2,output_token_throughput,886.5650238787102,avg,tokens/s
8,27B,sglang_dflash,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c2,output_token_throughput,895.331002653716,avg,tokens/s
8,27B,sglang_dflash,2,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c2,time_to_first_token,78.70279276000001,p99,ms
8,27B,sglang_dflash,2,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c2,time_to_first_token,91.09160794,p99,ms
8,27B,sglang_dflash,2,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c2,time_to_first_token,77.23612044,p99,ms
8,27B,sglang_dflash,4,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c4,acceptance_length,5.681831354423373,avg,tokens
8,27B,sglang_dflash,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c4,acceptance_length,5.6532601084209855,avg,tokens
8,27B,sglang_dflash,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c4,acceptance_length,5.5933926424238845,avg,tokens
8,27B,sglang_dflash,4,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c4,inter_chunk_latency,39.52110088,p99,ms
8,27B,sglang_dflash,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c4,inter_chunk_latency,47.24213872,p99,ms
8,27B,sglang_dflash,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c4,inter_chunk_latency,39.90494188,p99,ms
8,27B,sglang_dflash,4,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c4,inter_token_latency,2.7569201192156862,p90,ms
8,27B,sglang_dflash,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c4,inter_token_latency,2.67171495882353,p90,ms
8,27B,sglang_dflash,4,3,b200-repeats-20260922/rep3-block8/27B/sglang_dflash/sglang_dflash/c4,inter_token_latency,2.6164790901960795,p90,ms
8,27B,sglang_dflash,4,1,b200-block8-20260922/27B/sglang_dflash/sglang_dflash/c4,inter_token_latency,3.062148923019607,p99,ms
8,27B,sglang_dflash,4,2,b200-repeats-20260922/rep2-block8/27B/sglang_dflash/sglang_dflash/c4,inter_token_latency,3.078572735529411,p99,ms
